helics_time,AMRwind_time,AMRWind_speed,AMRWind_direction,power_0,power_1,turbine_wd_direction_0,turbine_wd_direction_1
4604.0,34701,7.91132,241.233,1580060.0,913309,239.786,242.103
4605.0,34701.5,7.91127,241.232,1595410.0,900247,239.831,242.16
4606.0,34702,7.91123,241.231,1610510.0,888774,239.873,242.252
4607.0,34702.5,7.91118,241.23,1625010.0,878772,239.912,242.373
4608.0,34703,7.91113,241.229,1638720.0,870029,239.95,242.517
4609.0,34703.5,7.91109,241.228,1651250.0,862358,239.98,242.677
4610.0,34704,7.91104,241.227,1662300.0,855607,239.994,242.839
4611.0,34704.5,7.91099,241.225,1671760.0,849680,239.98,242.986
4612.0,34705,7.91093,241.224,1679780.0,844657,239.924,243.091
4613.0,34705.5,7.91087,241.223,1686290.0,840628,239.813,243.132
4614.0,34706,7.91081,241.222,1691210.0,837777,239.639,243.086
4615.0,34706.5,7.91074,241.221,1694870.0,836314,239.398,242.949
4616.0,34707,7.91067,241.22,1697960.0,836487,239.113,242.733
4617.0,34707.5,7.91059,241.219,1700860.0,838546,238.828,242.468
4618.0,34708,7.91051,241.218,1703790.0,842696,238.602,242.196
4619.0,34708.5,7.91043,241.217,1706530.0,848929,238.473,241.956
4620.0,34709,7.91034,241.217,1708910.0,856890,238.437,241.78
4621.0,34709.5,7.91026,241.216,1710240.0,866030,238.466,241.681
4622.0,34710,7.91017,241.216,1709350.0,875610,238.52,241.645
4623.0,34710.5,7.91009,241.215,1705130.0,885039,238.561,241.634
4624.0,34711,7.91001,241.215,1696500.0,893583,238.563,241.615
4625.0,34711.5,7.90993,241.215,1683190.0,900556,238.514,241.572
4626.0,34712,7.90985,241.215,1665360.0,905636,238.419,241.499
4627.0,34712.5,7.90977,241.215,1643660.0,908950,238.299,241.402
4628.0,34713,7.90969,241.215,1619240.0,910772,238.177,241.298
4629.0,34713.5,7.9096,241.215,1593320.0,911494,238.077,241.205
4630.0,34714,7.90952,241.215,1566770.0,911602,238.009,241.133
4631.0,34714.5,7.90944,241.215,1540110.0,911613,237.97,241.083
4632.0,34715,7.90935,241.215,1513230.0,911977,237.948,241.049
4633.0,34715.5,7.90926,241.215,1485830.0,912940,237.928,241.024
4634.0,34716,7.90917,241.215,1457580.0,914578,237.902,240.999
4635.0,34716.5,7.90909,241.216,1428840.0,916780,237.875,240.966
4636.0,34717,7.909,241.216,1400640.0,919295,237.86,240.922
4637.0,34717.5,7.90892,241.216,1374700.0,921922,237.877,240.863
4638.0,34718,7.90884,241.217,1353010.0,924463,237.943,240.789
4639.0,34718.5,7.90876,241.217,1337530.0,926806,238.06,240.704
4640.0,34719,7.90869,241.217,1329770.0,928917,238.222,240.609
4641.0,34719.5,7.90862,241.218,1330230.0,930896,238.399,240.504
4642.0,34720,7.90856,241.218,1338290.0,933004,238.551,240.387
4643.0,34720.5,7.90849,241.218,1352510.0,935513,238.633,240.257
4644.0,34721,7.90844,241.218,1370850.0,938668,238.615,240.115
4645.0,34721.5,7.90838,241.218,1390720.0,942854,238.479,239.968
4646.0,34722,7.90833,241.219,1409900.0,948290,238.237,239.827
4647.0,34722.5,7.90827,241.219,1427260.0,955063,237.908,239.706
4648.0,34723,7.90822,241.219,1442390.0,963266,237.531,239.628
4649.0,34723.5,7.90816,241.219,1455300.0,972867,237.141,239.614
4650.0,34724,7.90811,241.219,1466390.0,983769,236.774,239.685
4651.0,34724.5,7.90805,241.22,1476040.0,995757,236.47,239.857
4652.0,34725,7.90799,241.22,1484540.0,1008590.0,236.262,240.128
4653.0,34725.5,7.90793,241.221,1492420.0,1022010.0,236.178,240.479
4654.0,34726,7.90786,241.221,1500080.0,1035740.0,236.227,240.879
4655.0,34726.5,7.9078,241.222,1507940.0,1049550.0,236.4,241.286
4656.0,34727,7.90774,241.222,1516560.0,1063200.0,236.67,241.662
4657.0,34727.5,7.90769,241.223,1526490.0,1076480.0,236.995,241.978
4658.0,34728,7.90764,241.224,1537830.0,1089190.0,237.327,242.222
4659.0,34728.5,7.90759,241.225,1550320.0,1101100.0,237.618,242.396
4660.0,34729,7.90755,241.225,1563430.0,1112070.0,237.831,242.514
4661.0,34729.5,7.90752,241.226,1576420.0,1121900.0,237.943,242.593
4662.0,34730,7.9075,241.227,1588700.0,1130380.0,237.951,242.651
4663.0,34730.5,7.90749,241.227,1599620.0,1137370.0,237.873,242.698
4664.0,34731,7.90748,241.228,1608940.0,1142740.0,237.739,242.741
4665.0,34731.5,7.90747,241.229,1616540.0,1146360.0,237.575,242.777
4666.0,34732,7.90747,241.229,1622160.0,1148080.0,237.402,242.798
4667.0,34732.5,7.90748,241.23,1625260.0,1147870.0,237.229,242.797
4668.0,34733,7.90748,241.231,1625160.0,1145670.0,237.059,242.767
4669.0,34733.5,7.90748,241.231,1621250.0,1141610.0,236.889,242.706
4670.0,34734,7.90749,241.232,1613230.0,1135810.0,236.712,242.611
4671.0,34734.5,7.9075,241.233,1601170.0,1128450.0,236.521,242.485
4672.0,34735,7.90751,241.233,1585640.0,1119530.0,236.314,242.333
4673.0,34735.5,7.90752,241.234,1567660.0,1109100.0,236.088,242.16
4674.0,34736,7.90753,241.235,1548530.0,1097360.0,235.849,241.976
4675.0,34736.5,7.90755,241.235,1529510.0,1084600.0,235.601,241.79
4676.0,34737,7.90757,241.236,1511790.0,1071190.0,235.353,241.61
4677.0,34737.5,7.90759,241.236,1496210.0,1057690.0,235.114,241.444
4678.0,34738,7.90762,241.237,1483110.0,1044760.0,234.888,241.294
4679.0,34738.5,7.90764,241.237,1472390.0,1033060.0,234.676,241.156
4680.0,34739,7.90767,241.238,1463500.0,1023200.0,234.477,241.022
4681.0,34739.5,7.9077,241.238,1455680.0,1015720.0,234.289,240.883
4682.0,34740,7.90773,241.239,1448090.0,1010960.0,234.115,240.732
4683.0,34740.5,7.90775,241.239,1440210.0,1009080.0,233.962,240.563
4684.0,34741,7.90777,241.24,1431560.0,1009960.0,233.844,240.379
4685.0,34741.5,7.90779,241.24,1421940.0,1013340.0,233.772,240.189
4686.0,34742,7.90781,241.241,1411530.0,1018760.0,233.757,240.01
4687.0,34742.5,7.90782,241.241,1400650.0,1025640.0,233.8,239.859
4688.0,34743,7.90784,241.242,1389620.0,1033400.0,233.895,239.745
4689.0,34743.5,7.90786,241.242,1378690.0,1041310.0,234.031,239.676
4690.0,34744,7.90788,241.243,1367900.0,1048770.0,234.189,239.642
4691.0,34744.5,7.90791,241.243,1357220.0,1055130.0,234.354,239.634
4692.0,34745,7.90794,241.244,1346530.0,1059960.0,234.515,239.638
4693.0,34745.5,7.90797,241.244,1335720.0,1063210.0,234.668,239.645
4694.0,34746,7.90802,241.245,1324500.0,1065080.0,234.814,239.654
4695.0,34746.5,7.90807,241.245,1312470.0,1065990.0,234.959,239.674
4696.0,34747,7.90812,241.245,1299170.0,1066480.0,235.105,239.71
4697.0,34747.5,7.90818,241.246,1284300.0,1066950.0,235.252,239.768
4698.0,34748,7.90824,241.246,1267740.0,1067690.0,235.403,239.85
4699.0,34748.5,7.90831,241.247,1249550.0,1068900.0,235.559,239.957
4700.0,34749,7.90838,241.247,1230070.0,1070640.0,235.722,240.088
4701.0,34749.5,7.90845,241.248,1209880.0,1072910.0,235.897,240.238
4702.0,34750,7.90853,241.248,1189760.0,1075680.0,236.089,240.4
4703.0,34750.5,7.9086,241.248,1170500.0,1079020.0,236.303,240.569
4704.0,34751,7.90869,241.249,1152850.0,1082980.0,236.543,240.741
4705.0,34751.5,7.90877,241.249,1137440.0,1087590.0,236.813,240.911
4706.0,34752,7.90886,241.25,1124580.0,1092940.0,237.109,241.076
4707.0,34752.5,7.90895,241.25,1114470.0,1099090.0,237.427,241.234
4708.0,34753,7.90904,241.25,1107310.0,1106120.0,237.757,241.379
4709.0,34753.5,7.90913,241.251,1103240.0,1114020.0,238.093,241.507
4710.0,34754,7.90923,241.251,1102300.0,1122710.0,238.427,241.614
4711.0,34754.5,7.90932,241.251,1104430.0,1131960.0,238.75,241.696
4712.0,34755,7.90942,241.251,1109490.0,1141510.0,239.058,241.751
4713.0,34755.5,7.90952,241.251,1117180.0,1151070.0,239.349,241.776
4714.0,34756,7.90961,241.251,1127140.0,1160270.0,239.617,241.771
4715.0,34756.5,7.90971,241.251,1138780.0,1168770.0,239.853,241.734
4716.0,34757,7.90981,241.25,1151330.0,1176180.0,240.043,241.666
4717.0,34757.5,7.9099,241.25,1164020.0,1182100.0,240.173,241.563
4718.0,34758,7.91,241.25,1176130.0,1186240.0,240.235,241.421
4719.0,34758.5,7.9101,241.249,1187100.0,1188370.0,240.225,241.235
4720.0,34759,7.9102,241.249,1196750.0,1188380.0,240.15,241.001
4721.0,34759.5,7.9103,241.248,1205080.0,1186290.0,240.025,240.719
4722.0,34760,7.9104,241.248,1212070.0,1182450.0,239.867,240.394
4723.0,34760.5,7.9105,241.247,1217700.0,1177390.0,239.693,240.04
4724.0,34761,7.9106,241.247,1221940.0,1171730.0,239.512,239.675
4725.0,34761.5,7.9107,241.246,1224690.0,1165820.0,239.334,239.321
4726.0,34762,7.91079,241.246,1225730.0,1159560.0,239.164,238.998
4727.0,34762.5,7.91089,241.245,1224860.0,1152780.0,239.007,238.721
4728.0,34763,7.91098,241.245,1221830.0,1145220.0,238.865,238.499
4729.0,34763.5,7.91107,241.244,1216380.0,1136790.0,238.745,238.333
4730.0,34764,7.91116,241.244,1208460.0,1127430.0,238.659,238.216
4731.0,34764.5,7.91124,241.243,1198430.0,1117290.0,238.623,238.145
4732.0,34765,7.91132,241.242,1187210.0,1106500.0,238.652,238.116
4733.0,34765.5,7.9114,241.242,1175680.0,1095290.0,238.751,238.13
4734.0,34766,7.91148,241.241,1164700.0,1084220.0,238.913,238.187
4735.0,34766.5,7.91155,241.24,1155090.0,1073640.0,239.116,238.29
4736.0,34767,7.91163,241.239,1147490.0,1063600.0,239.336,238.434
4737.0,34767.5,7.9117,241.238,1142150.0,1054140.0,239.549,238.613
4738.0,34768,7.91176,241.237,1138980.0,1045090.0,239.736,238.811
4739.0,34768.5,7.91183,241.237,1137640.0,1036210.0,239.886,239.01
4740.0,34769,7.91189,241.236,1137610.0,1027280.0,239.996,239.195
4741.0,34769.5,7.91195,241.235,1138070.0,1018140.0,240.068,239.35
4742.0,34770,7.912,241.234,1137980.0,1008740.0,240.111,239.469
4743.0,34770.5,7.91206,241.233,1136110.0,999117,240.135,239.551
4744.0,34771,7.91211,241.232,1131520.0,989315,240.149,239.603
4745.0,34771.5,7.91216,241.231,1123600.0,979472,240.164,239.635
4746.0,34772,7.91221,241.23,1112090.0,969720,240.19,239.656
4747.0,34772.5,7.91227,241.229,1096990.0,960218,240.236,239.678
4748.0,34773,7.91233,241.228,1078720.0,951120,240.309,239.709
4749.0,34773.5,7.91239,241.227,1058040.0,942620,240.412,239.758
4750.0,34774,7.91246,241.227,1036010.0,934869,240.54,239.828
4751.0,34774.5,7.91254,241.226,1013810.0,927930,240.686,239.921
4752.0,34775,7.91262,241.225,992573,921793,240.835,240.035
4753.0,34775.5,7.91271,241.224,973235,916354,240.973,240.165
4754.0,34776,7.9128,241.223,956485,911354,241.085,240.304
4755.0,34776.5,7.91289,241.222,942744,906606,241.157,240.443
4756.0,34777,7.91299,241.222,932170,901892,241.181,240.578
4757.0,34777.5,7.91309,241.221,924764,897114,241.15,240.708
4758.0,34778,7.9132,241.22,920397,892313,241.064,240.835
4759.0,34778.5,7.9133,241.219,918788,887564,240.932,240.965
4760.0,34779,7.91341,241.217,919587,883161,240.761,241.105
4761.0,34779.5,7.91351,241.216,922316,879361,240.566,241.262
4762.0,34780,7.91361,241.215,926247,876195,240.358,241.438
4763.0,34780.5,7.91371,241.214,930631,873548,240.147,241.635
4764.0,34781,7.9138,241.213,934656,871229,239.938,241.849
4765.0,34781.5,7.91389,241.212,937632,868889,239.732,242.075
4766.0,34782,7.91397,241.21,938990,866209,239.532,242.306
4767.0,34782.5,7.91405,241.209,938414,863007,239.339,242.529
4768.0,34783,7.91412,241.208,935879,859066,239.159,242.736
4769.0,34783.5,7.91419,241.207,931705,854352,238.999,242.918
4770.0,34784,7.91426,241.206,926366,848805,238.866,243.071
4771.0,34784.5,7.91433,241.204,920480,842445,238.767,243.192
4772.0,34785,7.9144,241.203,914640,835360,238.702,243.276
4773.0,34785.5,7.91447,241.202,909289,827680,238.67,243.322
4774.0,34786,7.91453,241.2,904723,819550,238.665,243.328
4775.0,34786.5,7.9146,241.199,900970,811130,238.681,243.292
4776.0,34787,7.91466,241.198,897818,802518,238.711,243.215
4777.0,34787.5,7.91473,241.196,894941,793822,238.75,243.102
4778.0,34788,7.9148,241.195,891904,785140,238.792,242.96
4779.0,34788.5,7.91487,241.193,888269,776536,238.835,242.797
4780.0,34789,7.91495,241.192,883684,768046,238.876,242.624
4781.0,34789.5,7.91503,241.19,877929,759777,238.913,242.45
4782.0,34790,7.91511,241.188,871010,751851,238.947,242.283
4783.0,34790.5,7.91519,241.187,863095,744466,238.978,242.126
4784.0,34791,7.91528,241.185,854379,737877,239.011,241.98
4785.0,34791.5,7.91538,241.183,845279,732407,239.046,241.845
4786.0,34792,7.91547,241.181,836177,728449,239.086,241.722
4787.0,34792.5,7.91557,241.18,827423,726357,239.134,241.608
4788.0,34793,7.91567,241.178,819400,726420,239.194,241.505
4789.0,34793.5,7.91577,241.176,812319,728834,239.264,241.413
4790.0,34794,7.91587,241.175,806302,733667,239.343,241.334
4791.0,34794.5,7.91597,241.173,801430,740865,239.43,241.271
4792.0,34795,7.91606,241.172,797914,750158,239.522,241.227
4793.0,34795.5,7.91614,241.17,795916,761061,239.617,241.21
4794.0,34796,7.91621,241.169,795672,773028,239.711,241.229
4795.0,34796.5,7.91628,241.168,797416,785530,239.802,241.296
4796.0,34797,7.91634,241.167,801351,798103,239.885,241.418
4797.0,34797.5,7.91639,241.166,807644,810410,239.956,241.603
4798.0,34798,7.91643,241.165,816317,822226,240.015,241.85
4799.0,34798.5,7.91647,241.165,827271,833402,240.064,242.157
4800.0,34799,7.9165,241.164,840178,843883,240.107,242.51
4801.0,34799.5,7.91652,241.163,854528,853663,240.15,242.889
4802.0,34800,7.91654,241.163,869750,862756,240.193,243.274
4803.0,34800.5,7.91656,241.162,885214,871192,240.236,243.645
4804.0,34801,7.91658,241.162,900211,878961,240.277,243.99
4805.0,34801.5,7.91659,241.161,914208,886086,240.309,244.31
4806.0,34802,7.91661,241.161,926812,892560,240.328,244.614
4807.0,34802.5,7.91662,241.16,937872,898635,240.324,244.913
4808.0,34803,7.91664,241.16,947470,904500,240.296,245.218
4809.0,34803.5,7.91666,241.16,955963,910428,240.241,245.533
4810.0,34804,7.91668,241.159,964048,916613,240.165,245.852
4811.0,34804.5,7.91671,241.159,972495,923339,240.073,246.161
4812.0,34805,7.91674,241.159,981941,930898,239.971,246.44
4813.0,34805.5,7.91678,241.158,992890,939443,239.866,246.665
4814.0,34806,7.91682,241.158,1005470.0,949072,239.763,246.815
4815.0,34806.5,7.91686,241.158,1019700.0,959789,239.664,246.874
4816.0,34807,7.91691,241.157,1035190.0,971618,239.573,246.829
4817.0,34807.5,7.91696,241.157,1051250.0,984680,239.488,246.674
4818.0,34808,7.91702,241.157,1066870.0,999455,239.406,246.4
4819.0,34808.5,7.91707,241.157,1081030.0,1016660.0,239.32,246
4820.0,34809,7.91713,241.156,1092810.0,1037220.0,239.223,245.469
4821.0,34809.5,7.91719,241.156,1101600.0,1062250.0,239.105,244.813
4822.0,34810,7.91724,241.156,1107220.0,1092860.0,238.96,244.056
4823.0,34810.5,7.9173,241.156,1110060.0,1129580.0,238.78,243.248
4824.0,34811,7.91737,241.157,1110850.0,1171920.0,238.559,242.468
4825.0,34811.5,7.91743,241.157,1110370.0,1218140.0,238.296,241.806
4826.0,34812,7.9175,241.157,1109470.0,1265570.0,237.992,241.323
4827.0,34812.5,7.91756,241.157,1108800.0,1311410.0,237.656,241.031
4828.0,34813,7.91763,241.158,1109110.0,1353330.0,237.299,240.891
4829.0,34813.5,7.9177,241.158,1110860.0,1389300.0,236.936,240.85
4830.0,34814,7.91777,241.158,1114430.0,1417750.0,236.583,240.866
4831.0,34814.5,7.91785,241.159,1119920.0,1438400.0,236.254,240.904
4832.0,34815,7.91792,241.159,1127190.0,1452650.0,235.962,240.943
4833.0,34815.5,7.91799,241.16,1135940.0,1463080.0,235.719,240.978
4834.0,34816,7.91807,241.16,1145550.0,1471850.0,235.533,241.019
4835.0,34816.5,7.91814,241.161,1155520.0,1480600.0,235.413,241.078
4836.0,34817,7.91822,241.161,1165360.0,1490320.0,235.364,241.159
4837.0,34817.5,7.91829,241.162,1174650.0,1501170.0,235.387,241.26
4838.0,34818,7.91836,241.162,1183150.0,1512700.0,235.481,241.373
4839.0,34818.5,7.91843,241.163,1190840.0,1523850.0,235.638,241.481
4840.0,34819,7.9185,241.163,1197890.0,1533540.0,235.85,241.572
4841.0,34819.5,7.91856,241.164,1204420.0,1540760.0,236.108,241.634
4842.0,34820,7.91862,241.164,1210590.0,1544800.0,236.404,241.665
4843.0,34820.5,7.91868,241.165,1216510.0,1545500.0,236.734,241.671
4844.0,34821,7.91874,241.166,1222230.0,1543330.0,237.096,241.662
4845.0,34821.5,7.9188,241.166,1227790.0,1539270.0,237.49,241.647
4846.0,34822,7.91885,241.167,1233160.0,1534580.0,237.919,241.628
4847.0,34822.5,7.91891,241.168,1238380.0,1530470.0,238.387,241.6
4848.0,34823,7.91896,241.168,1243580.0,1527950.0,238.899,241.556
4849.0,34823.5,7.919,241.169,1249070.0,1527650.0,239.456,241.488
4850.0,34824,7.91905,241.17,1255340.0,1529750.0,240.054,241.397
4851.0,34824.5,7.91909,241.17,1262900.0,1534070.0,240.687,241.289
4852.0,34825,7.91913,241.171,1272220.0,1539900.0,241.339,241.172
4853.0,34825.5,7.91917,241.172,1283640.0,1546140.0,241.993,241.059
4854.0,34826,7.91921,241.173,1297120.0,1551540.0,242.627,240.962
4855.0,34826.5,7.91925,241.173,1312400.0,1554840.0,243.223,240.89
4856.0,34827,7.91928,241.174,1329160.0,1555110.0,243.764,240.851
4857.0,34827.5,7.91932,241.175,1346870.0,1551870.0,244.236,240.854
4858.0,34828,7.91935,241.175,1364810.0,1545350.0,244.628,240.902
4859.0,34828.5,7.91938,241.176,1382290.0,1536280.0,244.935,240.996
4860.0,34829,7.91941,241.176,1398490.0,1525610.0,245.157,241.134
4861.0,34829.5,7.91944,241.176,1412950.0,1514200.0,245.3,241.31
4862.0,34830,7.91947,241.177,1425670.0,1502670.0,245.369,241.512
4863.0,34830.5,7.91951,241.177,1436870.0,1491160.0,245.373,241.717
4864.0,34831,7.91955,241.177,1446720.0,1479470.0,245.327,241.898
4865.0,34831.5,7.9196,241.177,1455120.0,1467180.0,245.244,242.026
4866.0,34832,7.91965,241.177,1461770.0,1453700.0,245.138,242.074
4867.0,34832.5,7.9197,241.177,1466490.0,1438420.0,245.021,242.03
4868.0,34833,7.91975,241.177,1469330.0,1420880.0,244.903,241.893
4869.0,34833.5,7.91981,241.177,1470820.0,1401100.0,244.788,241.676
4870.0,34834,7.91988,241.177,1471690.0,1379640.0,244.68,241.407
4871.0,34834.5,7.91995,241.177,1472570.0,1357550.0,244.589,241.119
4872.0,34835,7.92002,241.176,1473970.0,1336020.0,244.523,240.846
4873.0,34835.5,7.92009,241.176,1476130.0,1316090.0,244.487,240.621
4874.0,34836,7.92017,241.176,1479100.0,1298560.0,244.475,240.464
4875.0,34836.5,7.92025,241.176,1482520.0,1283980.0,244.482,240.384
4876.0,34837,7.92034,241.176,1485790.0,1272590.0,244.497,240.38
4877.0,34837.5,7.92043,241.176,1488450.0,1264400.0,244.516,240.443
4878.0,34838,7.92052,241.176,1490270.0,1259150.0,244.537,240.564
4879.0,34838.5,7.92062,241.176,1491400.0,1256530.0,244.566,240.73
4880.0,34839,7.92071,241.176,1492220.0,1256070.0,244.606,240.93
4881.0,34839.5,7.92081,241.176,1493170.0,1257220.0,244.661,241.149
4882.0,34840,7.92091,241.177,1494510.0,1259380.0,244.73,241.378
4883.0,34840.5,7.92101,241.177,1496260.0,1261920.0,244.809,241.606
4884.0,34841,7.92111,241.177,1497900.0,1264210.0,244.893,241.824
4885.0,34841.5,7.92121,241.178,1498560.0,1265800.0,244.972,242.025
4886.0,34842,7.92131,241.178,1496840.0,1266280.0,245.039,242.196
4887.0,34842.5,7.92141,241.179,1491510.0,1265230.0,245.089,242.324
4888.0,34843,7.9215,241.179,1482170.0,1262330.0,245.126,242.396
4889.0,34843.5,7.9216,241.18,1469070.0,1257290.0,245.156,242.397
4890.0,34844,7.92169,241.181,1452830.0,1249870.0,245.181,242.311
4891.0,34844.5,7.92177,241.182,1434630.0,1239810.0,245.202,242.132
4892.0,34845,7.92185,241.183,1415830.0,1226980.0,245.214,241.86
4893.0,34845.5,7.92193,241.184,1397570.0,1211520.0,245.209,241.5
4894.0,34846,7.922,241.185,1380880.0,1194000.0,245.184,241.068
4895.0,34846.5,7.92207,241.186,1366380.0,1175100.0,245.136,240.586
4896.0,34847,7.92213,241.187,1354250.0,1155710.0,245.067,240.081
4897.0,34847.5,7.92219,241.188,1344420.0,1136900.0,244.981,239.583
4898.0,34848,7.92225,241.189,1336700.0,1119450.0,244.886,239.121
4899.0,34848.5,7.92231,241.19,1330890.0,1104000.0,244.79,238.718
4900.0,34849,7.92236,241.191,1326850.0,1090780.0,244.701,238.393
4901.0,34849.5,7.92241,241.192,1324530.0,1079620.0,244.625,238.154
4902.0,34850,7.92246,241.193,1323890.0,1070130.0,244.564,238.005
4903.0,34850.5,7.9225,241.194,1324720.0,1061870.0,244.516,237.943
4904.0,34851,7.92255,241.195,1326640.0,1054380.0,244.474,237.963
4905.0,34851.5,7.92259,241.196,1329090.0,1047230.0,244.429,238.053
4906.0,34852,7.92263,241.197,1331410.0,1040070.0,244.369,238.201
4907.0,34852.5,7.92266,241.198,1333000.0,1032750.0,244.28,238.389
4908.0,34853,7.9227,241.199,1333510.0,1025230.0,244.152,238.606
4909.0,34853.5,7.92274,241.2,1332830.0,1017520.0,243.978,238.837
4910.0,34854,7.92278,241.201,1331120.0,1009660.0,243.755,239.069
4911.0,34854.5,7.92281,241.201,1328750.0,1001830.0,243.484,239.29
4912.0,34855,7.92285,241.202,1326140.0,994203,243.174,239.484
4913.0,34855.5,7.92288,241.203,1323570.0,986952,242.835,239.639
4914.0,34856,7.92291,241.203,1321210.0,980153,242.481,239.744
4915.0,34856.5,7.92294,241.204,1319010.0,973756,242.124,239.791
4916.0,34857,7.92296,241.204,1316600.0,967768,241.776,239.778
4917.0,34857.5,7.92299,241.205,1313480.0,962191,241.444,239.704
4918.0,34858,7.92301,241.205,1309150.0,956996,241.135,239.573
4919.0,34858.5,7.92302,241.206,1303090.0,952142,240.853,239.398
4920.0,34859,7.92304,241.206,1294810.0,947414,240.601,239.194
4921.0,34859.5,7.92306,241.206,1283990.0,942478,240.382,238.979
4922.0,34860,7.92307,241.206,1270460.0,937000,240.201,238.773
4923.0,34860.5,7.92309,241.206,1254350.0,930634,240.062,238.593
4924.0,34861,7.92311,241.207,1235940.0,923159,239.97,238.453
4925.0,34861.5,7.92312,241.207,1215600.0,914651,239.928,238.364
4926.0,34862,7.92314,241.207,1193780.0,905538,239.938,238.331
4927.0,34862.5,7.92316,241.207,1171050.0,896478,239.995,238.354
4928.0,34863,7.92318,241.207,1148040.0,888284,240.089,238.431
4929.0,34863.5,7.92321,241.208,1125430.0,881610,240.205,238.555
